Metro Code,CSA Code,Metro Name,CSA Title,County Name,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
38700,145,"Pontiac, IL","Bloomington-Pontiac, IL",Livingston County,Illinois,17,105,Central
38740,,"Poplar Bluff, MO",,Butler County,Missouri,29,23,Central
38740,,"Poplar Bluff, MO",,Ripley County,Missouri,29,181,Outlying
38780,188,"Portales, NM","Clovis-Portales, NM",Roosevelt County,New Mexico,35,41,Central
38820,,"Port Angeles, WA",,Clallam County,Washington,53,9,Central
38860,438,"Portland-South Portland, ME","Portland-Lewiston-South Portland, ME",Cumberland County,Maine,23,5,Central
38860,438,"Portland-South Portland, ME","Portland-Lewiston-South Portland, ME",Sagadahoc County,Maine,23,23,Outlying
38860,438,"Portland-South Portland, ME","Portland-Lewiston-South Portland, ME",York County,Maine,23,31,Central
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Clackamas County,Oregon,41,5,Central
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Columbia County,Oregon,41,9,Outlying
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Multnomah County,Oregon,41,51,Central
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Washington County,Oregon,41,67,Central
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Yamhill County,Oregon,41,71,Outlying
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Clark County,Washington,53,11,Central
38900,440,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Salem, OR-WA",Skamania County,Washington,53,59,Outlying
38920,544,"Port Lavaca, TX","Victoria-Port Lavaca, TX",Calhoun County,Texas,48,57,Central
38940,370,"Port St. Lucie, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Martin County,Florida,12,85,Central
38940,370,"Port St. Lucie, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",St. Lucie County,Florida,12,111,Central
39020,170,"Portsmouth, OH","Charleston-Huntington-Ashland, WV-OH-KY",Scioto County,Ohio,39,145,Central
39060,,"Pottsville, PA",,Schuylkill County,Pennsylvania,42,107,Central
39100,408,"Poughkeepsie-Newburgh-Middletown, NY","New York-Newark, NY-NJ-CT-PA",Dutchess County,New York,36,27,Central
39100,408,"Poughkeepsie-Newburgh-Middletown, NY","New York-Newark, NY-NJ-CT-PA",Orange County,New York,36,71,Central
39150,,"Prescott Valley-Prescott, AZ",,Yavapai County,Arizona,4,25,Central
39220,,"Price, UT",,Carbon County,Utah,49,7,Central
39260,140,"Prineville, OR","Bend-Prineville, OR",Crook County,Oregon,41,13,Central
39300,148,"Providence-Warwick, RI-MA","Boston-Worcester-Providence, MA-RI-NH-CT",Bristol County,Massachusetts,25,5,Central
39300,148,"Providence-Warwick, RI-MA","Boston-Worcester-Providence, MA-RI-NH-CT",Bristol County,Rhode Island,44,1,Central
39300,148,"Providence-Warwick, RI-MA","Boston-Worcester-Providence, MA-RI-NH-CT",Kent County,Rhode Island,44,3,Central
39300,148,"Providence-Warwick, RI-MA","Boston-Worcester-Providence, MA-RI-NH-CT",Newport County,Rhode Island,44,5,Central
39300,148,"Providence-Warwick, RI-MA","Boston-Worcester-Providence, MA-RI-NH-CT",Providence County,Rhode Island,44,7,Central
39300,148,"Providence-Warwick, RI-MA","Boston-Worcester-Providence, MA-RI-NH-CT",Washington County,Rhode Island,44,9,Central
39340,482,"Provo-Orem, UT","Salt Lake City-Provo-Orem, UT",Juab County,Utah,49,23,Outlying
39340,482,"Provo-Orem, UT","Salt Lake City-Provo-Orem, UT",Utah County,Utah,49,49,Central
39380,444,"Pueblo, CO","Pueblo-Cañon City, CO",Pueblo County,Colorado,8,101,Central
39420,446,"Pullman, WA","Pullman-Moscow, WA-ID",Whitman County,Washington,53,75,Central
39460,412,"Punta Gorda, FL","North Port-Sarasota, FL",Charlotte County,Florida,12,15,Central
39500,448,"Quincy, IL-MO","Quincy-Hannibal, IL-MO",Adams County,Illinois,17,1,Central
39500,448,"Quincy, IL-MO","Quincy-Hannibal, IL-MO",Lewis County,Missouri,29,111,Outlying
39540,376,"Racine, WI","Milwaukee-Racine-Waukesha, WI",Racine County,Wisconsin,55,101,Central
39580,450,"Raleigh-Cary, NC","Raleigh-Durham-Cary, NC",Franklin County,North Carolina,37,69,Outlying
39580,450,"Raleigh-Cary, NC","Raleigh-Durham-Cary, NC",Johnston County,North Carolina,37,101,Central
39580,450,"Raleigh-Cary, NC","Raleigh-Durham-Cary, NC",Wake County,North Carolina,37,183,Central
39660,452,"Rapid City, SD","Rapid City-Spearfish, SD",Meade County,South Dakota,46,93,Central
39660,452,"Rapid City, SD","Rapid City-Spearfish, SD",Pennington County,South Dakota,46,103,Central
39700,154,"Raymondville, TX","Brownsville-Harlingen-Raymondville, TX",Willacy County,Texas,48,489,Central
39740,428,"Reading, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Berks County,Pennsylvania,42,11,Central
39780,454,"Red Bluff, CA","Redding-Red Bluff, CA",Tehama County,California,6,103,Central
39820,454,"Redding, CA","Redding-Red Bluff, CA",Shasta County,California,6,89,Central
39860,378,"Red Wing, MN","Minneapolis-St. Paul, MN-WI",Goodhue County,Minnesota,27,49,Central
39900,456,"Reno, NV","Reno-Carson City-Fernley, NV",Storey County,Nevada,32,29,Outlying
39900,456,"Reno, NV","Reno-Carson City-Fernley, NV",Washoe County,Nevada,32,31,Central
39940,292,"Rexburg, ID","Idaho Falls-Rexburg-Blackfoot, ID",Fremont County,Idaho,16,43,Outlying
39940,292,"Rexburg, ID","Idaho Falls-Rexburg-Blackfoot, ID",Madison County,Idaho,16,65,Central
39980,458,"Richmond, IN","Richmond-Connersville, IN",Wayne County,Indiana,18,177,Central
40060,,"Richmond, VA",,Amelia County,Virginia,51,7,Outlying
40060,,"Richmond, VA",,Charles City County,Virginia,51,36,Outlying
40060,,"Richmond, VA",,Chesterfield County,Virginia,51,41,Central
40060,,"Richmond, VA",,Dinwiddie County,Virginia,51,53,Central
40060,,"Richmond, VA",,Goochland County,Virginia,51,75,Outlying
40060,,"Richmond, VA",,Hanover County,Virginia,51,85,Central
40060,,"Richmond, VA",,Henrico County,Virginia,51,87,Central
40060,,"Richmond, VA",,King and Queen County,Virginia,51,97,Outlying
40060,,"Richmond, VA",,King William County,Virginia,51,101,Outlying
40060,,"Richmond, VA",,New Kent County,Virginia,51,127,Outlying
40060,,"Richmond, VA",,Powhatan County,Virginia,51,145,Outlying
40060,,"Richmond, VA",,Prince George County,Virginia,51,149,Central
40060,,"Richmond, VA",,Sussex County,Virginia,51,183,Outlying
40060,,"Richmond, VA",,Colonial Heights City,Virginia,51,570,Central
40060,,"Richmond, VA",,Hopewell City,Virginia,51,670,Central
40060,,"Richmond, VA",,Petersburg City,Virginia,51,730,Central
40060,,"Richmond, VA",,Richmond City,Virginia,51,760,Central
40080,336,"Richmond-Berea, KY","Lexington-Fayette--Richmond--Frankfort, KY",Estill County,Kentucky,21,65,Outlying
40080,336,"Richmond-Berea, KY","Lexington-Fayette--Richmond--Frankfort, KY",Madison County,Kentucky,21,151,Central
40100,365,"Rio Grande City-Roma, TX","McAllen-Edinburg, TX",Starr County,Texas,48,427,Central
40140,348,"Riverside-San Bernardino-Ontario, CA","Los Angeles-Long Beach, CA",Riverside County,California,6,65,Central
40140,348,"Riverside-San Bernardino-Ontario, CA","Los Angeles-Long Beach, CA",San Bernardino County,California,6,71,Central
40180,,"Riverton, WY",,Fremont County,Wyoming,56,13,Central
40220,,"Roanoke, VA",,Botetourt County,Virginia,51,23,Central
40220,,"Roanoke, VA",,Craig County,Virginia,51,45,Outlying
40220,,"Roanoke, VA",,Franklin County,Virginia,51,67,Outlying
40220,,"Roanoke, VA",,Roanoke County,Virginia,51,161,Central
40220,,"Roanoke, VA",,Roanoke City,Virginia,51,770,Central
40220,,"Roanoke, VA",,Salem City,Virginia,51,775,Central
40260,468,"Roanoke Rapids, NC","Rocky Mount-Wilson-Roanoke Rapids, NC",Halifax County,North Carolina,37,83,Central
40260,468,"Roanoke Rapids, NC","Rocky Mount-Wilson-Roanoke Rapids, NC",Northampton County,North Carolina,37,131,Outlying
40300,466,"Rochelle, IL","Rockford-Freeport-Rochelle, IL",Ogle County,Illinois,17,141,Central
40340,462,"Rochester, MN","Rochester-Austin, MN",Dodge County,Minnesota,27,39,Outlying
40340,462,"Rochester, MN","Rochester-Austin, MN",Fillmore County,Minnesota,27,45,Outlying
40340,462,"Rochester, MN","Rochester-Austin, MN",Olmsted County,Minnesota,27,109,Central
40340,462,"Rochester, MN","Rochester-Austin, MN",Wabasha County,Minnesota,27,157,Outlying
40380,464,"Rochester, NY","Rochester-Batavia-Seneca Falls, NY",Livingston County,New York,36,51,Outlying
40380,464,"Rochester, NY","Rochester-Batavia-Seneca Falls, NY",Monroe County,New York,36,55,Central
